Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
458600,-0.0958412,0.8763894,0.1337168,-0.4526323,-70.295,-3.259,4.748,0.0075571,0.6542476,0.7560758,0.0158842,-84.232,-7.093,-52.063,0.6835954,-0.6660424,0.1665077,0.2477096,47.419,4.898,-377.124,0.0457715,0.450755,-0.8911121,-0.0253785,-178.093,27.153,172.058
458608,-0.0955114,0.8762823,0.1338789,-0.4528613,-70.29,-3.225,4.725,0.0077992,0.6541097,0.756203,0.0153857,-84.321,-7.16,-52.064,0.6840252,-0.6657072,0.1663469,0.2475321,47.558,4.944,-377.135,0.0460217,0.4509456,-0.8910191,-0.0247978,-178.186,27.262,172.05
458616,-0.0958975,0.8763525,0.1340553,-0.4525915,-70.241,-3.239,4.792,0.0076962,0.6541445,0.7561691,0.0156217,-84.243,-7.106,-52.069,0.6837446,-0.665912,0.1664651,0.2476768,47.47,4.897,-377.092,0.0456552,0.4507026,-0.891168,-0.0245414,-178.104,27.223,172.057
458624,-0.0959926,0.8763124,0.1341205,-0.4526297,-70.271,-3.275,4.762,0.0073358,0.6539607,0.7563338,0.015513,-84.298,-7.152,-52.162,0.6836811,-0.6659402,0.166227,0.2479362,47.407,5.037,-377.156,0.0457601,0.450822,-0.8910794,-0.0253582,-178.02,27.094,172.106
458632,-0.0956989,0.8763512,0.1334749,-0.4528075,-70.255,-3.212,4.691,0.0071749,0.6538349,0.7564467,0.0153922,-84.471,-7.242,-52.268,0.6837243,-0.666042,0.1658837,0.2477736,47.554,5.138,-377.227,0.0457194,0.451088,-0.8909341,-0.0258049,-178.122,26.999,172.151
458640,-0.0957046,0.8764625,0.1332531,-0.4526563,-70.367,-3.211,4.715,0.0070993,0.6538519,0.7564217,0.01592,-84.57,-7.322,-52.21,0.6833485,-0.6665083,0.165907,0.2475407,47.65,5.001,-377.314,0.0457469,0.4513164,-0.8907971,-0.0264822,-178.341,26.848,172.143
458648,-0.0956228,0.8766785,0.1327622,-0.4523994,-70.241,-3.183,4.813,0.0073883,0.654007,0.756283,0.0160068,-84.389,-7.197,-52.111,0.683257,-0.6664088,0.1664849,0.247673,47.461,4.814,-377.226,0.0458584,0.4508025,-0.8910554,-0.0263531,-178.177,27.016,172.115
458656,-0.0958683,0.8766009,0.1329494,-0.4524429,-70.063,-3.181,4.831,0.0075724,0.6543198,0.7560165,0.015728,-84.214,-7.158,-52.077,0.683501,-0.6659595,0.1667628,0.2480213,47.276,4.874,-377.11,0.0460116,0.450229,-0.8913614,-0.0255251,-177.886,27.222,172.037
458664,-0.0956965,0.8764333,0.1334492,-0.4526568,-70.097,-3.215,4.885,0.0078919,0.6541908,0.7561408,0.0149406,-84.293,-7.293,-52.07,0.68413,-0.6653185,0.1667105,0.2480425,47.315,4.966,-377.189,0.046384,0.4501362,-0.8914229,-0.0243137,-177.852,27.423,172.01
458672,-0.0957341,0.876441,0.1339784,-0.4524776,-70.071,-3.222,4.936,0.0081805,0.6538816,0.7564086,0.0147614,-84.32,-7.357,-52.078,0.6842354,-0.6653065,0.1667659,0.2477463,47.377,4.858,-377.228,0.0461328,0.4502456,-0.8914007,-0.0235679,-178.002,27.383,172.005
458680,-0.0960592,0.8764118,0.1344254,-0.4523327,-69.995,-3.164,4.941,0.0080265,0.653876,0.7564121,0.0149179,-84.229,-7.279,-52.081,0.6841032,-0.665421,0.1667578,0.2478094,47.32,4.871,-377.113,0.0459755,0.4503849,-0.891338,-0.0235841,-177.946,27.416,171.987
458688,-0.0966013,0.8764354,0.1343604,-0.4521908,-69.915,-3.159,4.936,0.0075396,0.6540071,0.7562963,0.0152934,-84.106,-7.171,-52.192,0.6837238,-0.6658065,0.1664917,0.2480001,47.292,4.991,-377.074,0.0456437,0.4506017,-0.8912088,-0.0249345,-177.894,27.208,172.086
458696,-0.0964796,0.8764772,0.1343027,-0.4521528,-70.051,-3.17,4.973,0.0073885,0.6540862,0.7562208,0.0157065,-84.186,-7.178,-52.102,0.6835237,-0.6661723,0.1662658,0.2477205,47.442,4.899,-377.13,0.0454224,0.4509328,-0.8910331,-0.0256194,-178.08,27.025,172.195
458704,-0.0965025,0.8765871,0.1340723,-0.4520033,-70.108,-3.161,4.988,0.0072563,0.653992,0.7562896,0.016367,-84.273,-7.144,-52.003,0.6831337,-0.6666793,0.1662753,0.247426,47.519,4.729,-377.139,0.0453188,0.4510848,-0.8909516,-0.0259597,-178.241,26.87,172.161
458712,-0.0966432,0.8766738,0.1341859,-0.4517713,-70.058,-3.133,5.073,0.0074568,0.6540523,0.7562344,0.0164188,-84.136,-7.103,-51.943,0.6831359,-0.6665429,0.1666739,0.247519,47.394,4.656,-377.064,0.0454619,0.4508595,-0.891064,-0.0257657,-178.171,27.022,172.088
458720,-0.0964268,0.8766459,0.1338722,-0.4519646,-70.001,-3.202,5.031,0.0078165,0.6543738,0.7559611,0.0160173,-83.962,-7.062,-51.943,0.6834797,-0.666026,0.1670017,0.2477404,47.27,4.705,-377.019,0.0457709,0.4502529,-0.8913808,-0.0248523,-177.936,27.3,171.994
458728,-0.0962818,0.8765058,0.1342974,-0.4521412,-70.114,-3.331,5.019,0.008047,0.6544362,0.7559112,0.0157091,-84.002,-7.222,-51.867,0.6837244,-0.665758,0.167068,0.2477409,47.258,4.651,-377.104,0.045777,0.4501168,-0.8914785,-0.0237761,-177.942,27.353,172.021
458736,-0.0962993,0.8764357,0.1344154,-0.4522383,-70.053,-3.3,4.98,0.0079139,0.6546065,0.7557677,0.0155834,-83.95,-7.258,-51.921,0.6837835,-0.6657025,0.1669006,0.2478398,47.208,4.749,-377.027,0.0458963,0.4502004,-0.8914281,-0.0238559,-177.831,27.342,171.981
458744,-0.0966685,0.8764975,0.1344694,-0.4520236,-69.968,-3.293,5.004,0.0076434,0.6543849,0.7559559,0.015895,-83.839,-7.12,-52.022,0.6835035,-0.6660271,0.1667777,0.2478226,47.193,4.799,-376.985,0.0455741,0.4505396,-0.8912528,-0.0246069,-177.885,27.191,172.009
458752,-0.0965775,0.8765415,0.1343107,-0.452005,-70.088,-3.267,4.973,0.0073972,0.6543349,0.7559907,0.0164105,-83.912,-7.074,-51.957,0.6832038,-0.6664762,0.1665627,0.2475861,47.337,4.733,-377.006,0.045322,0.4508166,-0.8911026,-0.0254248,-178.033,27.026,172.112
458760,-0.096204,0.8766521,0.1335915,-0.4520832,-70.25,-3.329,4.973,0.0072354,0.6543163,0.7560024,0.0166809,-84.075,-7.114,-51.92,0.6829835,-0.6667919,0.166412,0.2474451,47.441,4.649,-377.104,0.0452461,0.4509571,-0.8910201,-0.0259547,-178.168,26.878,172.182
458768,-0.0964925,0.8766319,0.1336997,-0.4520288,-70.253,-3.32,4.951,0.0070038,0.6544586,0.755876,0.0169221,-84.034,-7.019,-51.912,0.6828058,-0.666843,0.1665271,0.2477203,47.328,4.704,-377.047,0.0451574,0.4506448,-0.8911663,-0.026509,-178.013,26.841,172.185
458776,-0.0966368,0.8766423,0.1335389,-0.4520254,-70.141,-3.278,4.933,0.0072054,0.6549495,0.7554497,0.0168835,-83.887,-7.039,-51.935,0.6828291,-0.6666883,0.1668189,0.2478761,47.226,4.72,-377.013,0.0453885,0.4503305,-0.8913152,-0.0264498,-177.908,26.976,172.098
458784,-0.0962144,0.8766109,0.1337812,-0.4521048,-70.173,-3.269,4.962,0.007773,0.6547078,0.7556639,0.0164145,-83.94,-7.109,-51.874,0.6832591,-0.6662863,0.1670168,0.2476388,47.288,4.627,-377.042,0.0457738,0.4503331,-0.8913208,-0.0255337,-177.998,27.18,172.029
458792,-0.0959033,0.876554,0.1337176,-0.4522999,-70.106,-3.28,4.925,0.0081549,0.6547394,0.7556466,0.0157516,-83.911,-7.143,-51.9,0.6836886,-0.6657293,0.1672439,0.247798,47.201,4.667,-376.987,0.0462774,0.4500787,-0.8914455,-0.0247473,-177.862,27.465,171.936
458800,-0.0961569,0.8763701,0.1339883,-0.4525223,-70.038,-3.294,4.847,0.0078506,0.654753,0.7556481,0.0152603,-83.866,-7.101,-52.07,0.6838986,-0.6654213,0.1669638,0.2482343,47.11,4.948,-376.92,0.0463512,0.449908,-0.8915396,-0.0243199,-177.596,27.532,171.904
458808,-0.0963129,0.8762543,0.1340303,-0.4527009,-70.018,-3.273,4.82,0.0074302,0.6545825,0.755801,0.0152132,-83.994,-7.094,-52.128,0.6839158,-0.6655382,0.1664018,0.2482509,47.242,5.102,-376.955,0.0461436,0.4502966,-0.8913379,-0.0249086,-177.634,27.362,172.051
458816,-0.0959641,0.8763276,0.1340383,-0.4526308,-70.189,-3.235,4.838,0.0074671,0.6541942,0.7561306,0.0155122,-84.223,-7.142,-52.035,0.6838406,-0.6658544,0.166206,0.2477409,47.485,4.971,-377.091,0.045928,0.4509344,-0.8910087,-0.0255408,-178.034,27.19,172.175
458824,-0.0956032,0.8764463,0.1332377,-0.4527137,-70.133,-3.216,4.813,0.0076151,0.6542834,0.7560537,0.0154298,-84.156,-7.116,-52.063,0.6838004,-0.6657978,0.1664698,0.2478266,47.378,4.906,-377.059,0.0461725,0.4507869,-0.8910585,-0.0259613,-177.958,27.308,172.149
458832,-0.0958577,0.8764707,0.1330621,-0.4526643,-70.059,-3.176,4.797,0.0074528,0.6543348,0.7560087,0.0155349,-84.102,-6.974,-52.138,0.6836918,-0.6658246,0.1664919,0.2480395,47.306,5,-376.981,0.0461575,0.4505317,-0.8911833,-0.0261323,-177.795,27.339,172.094
458840,-0.0957432,0.8764231,0.1332393,-0.4527284,-70.073,-3.206,4.809,0.0076849,0.6544008,0.7559515,0.0154219,-84.118,-7.037,-52.05,0.6838991,-0.6656432,0.1665458,0.2479188,47.347,4.956,-376.969,0.0464207,0.4503041,-0.8913109,-0.0252242,-177.765,27.463,172.023
458848,-0.0954679,0.8763862,0.1333409,-0.4528281,-70.148,-3.258,4.815,0.0079777,0.6541871,0.7561392,0.0151351,-84.24,-7.143,-52.009,0.6841122,-0.6654472,0.1666673,0.2477752,47.382,4.867,-377.088,0.0466388,0.4502226,-0.8913726,-0.0240692,-177.859,27.517,171.943
458856,-0.0953644,0.8764982,0.1332135,-0.4526706,-70.032,-3.222,4.924,0.008257,0.6542089,0.756122,0.014903,-84.151,-7.137,-51.98,0.6843047,-0.6651613,0.1669511,0.2478202,47.29,4.81,-377.061,0.0464111,0.4500521,-0.8914947,-0.0231601,-177.808,27.655,171.945
458864,-0.0956863,0.8763702,0.1334453,-0.4527822,-70.001,-3.283,4.856,0.0080417,0.654205,0.7561297,0.0148008,-84.106,-7.108,-52.08,0.6842991,-0.6651608,0.1667593,0.2479661,47.294,4.939,-377.038,0.0461575,0.4500218,-0.8915276,-0.0229852,-177.742,27.633,171.962
458872,-0.0959911,0.8763309,0.133568,-0.4527577,-70.086,-3.348,4.817,0.0075613,0.654064,0.7562485,0.015213,-84.248,-7.136,-52.104,0.6839738,-0.6656418,0.1663272,0.2478628,47.414,4.98,-377.147,0.0456715,0.4502174,-0.8914452,-0.0233197,-177.875,27.245,172.035
458880,-0.095742,0.8763709,0.1335693,-0.4527325,-70.182,-3.295,4.901,0.0074115,0.6537911,0.7564856,0.015224,-84.385,-7.166,-52.086,0.6839573,-0.6657936,0.1660863,0.2476623,47.507,4.94,-377.169,0.0460235,0.4507949,-0.8911055,-0.0244314,-178.035,27.153,172.081
458888,-0.0958198,0.8765431,0.1332843,-0.4524667,-70.204,-3.261,4.946,0.0072748,0.6539555,0.7563337,0.0157685,-84.277,-7.054,-52.074,0.6835942,-0.6661405,0.1662428,0.2476271,47.461,4.878,-377.125,0.0458293,0.4508908,-0.891047,-0.0251465,-178.077,27.095,172.058
458896,-0.0958777,0.8766271,0.1331611,-0.4523279,-70.227,-3.269,4.998,0.0073413,0.6542019,0.7561109,0.0161962,-84.195,-7.01,-51.955,0.6833198,-0.6664003,0.1664694,0.247533,47.447,4.687,-377.099,0.0452893,0.450736,-0.8911474,-0.0253411,-178.107,27.048,172.199
458904,-0.0961979,0.8766286,0.1333891,-0.4521898,-70.254,-3.333,4.982,0.0073744,0.6543999,0.7559311,0.0165711,-84.249,-7.113,-51.906,0.6830953,-0.6666274,0.1665837,0.2474643,47.456,4.619,-377.179,0.0450129,0.4506134,-0.8912299,-0.0251137,-178.216,26.893,172.154
458912,-0.0961374,0.8766248,0.133161,-0.4522772,-70.147,-3.367,4.954,0.0075715,0.6545784,0.7557845,0.0161098,-84.156,-7.188,-51.97,0.6833666,-0.6661748,0.1668569,0.2477499,47.277,4.723,-377.147,0.0453825,0.4501707,-0.8914557,-0.0243634,-178.004,27.076,171.993
458920,-0.0960418,0.8766007,0.1333372,-0.4522924,-70.028,-3.316,5.031,0.0078499,0.6549564,0.7554608,0.0157915,-83.943,-7.179,-51.878,0.6837169,-0.6657193,0.1670426,0.2478827,47.188,4.732,-377.022,0.0454516,0.4502293,-0.8914168,-0.0245736,-177.886,27.331,172.098
458928,-0.095921,0.8765749,0.1336499,-0.4522757,-70.11,-3.268,5.062,0.0078683,0.6546738,0.7557064,0.0157537,-84.007,-7.219,-51.84,0.6837753,-0.6657835,0.1668599,0.2476719,47.314,4.699,-377.076,0.0451441,0.450498,-0.8913098,-0.0240899,-178.036,27.29,172.163
458936,-0.0962061,0.876523,0.134012,-0.4522085,-70.162,-3.285,5.02,0.0075748,0.654351,0.7559835,0.0160072,-84.165,-7.246,-51.92,0.6835149,-0.6661684,0.166585,0.2475406,47.397,4.727,-377.126,0.0450589,0.4509149,-0.8910877,-0.0246604,-178.212,27.053,172.145
458944,-0.0966589,0.8766394,0.1337957,-0.4519504,-70.042,-3.305,5.043,0.0072275,0.6545812,0.755778,0.0164597,-84.037,-7.159,-51.967,0.683125,-0.6665101,0.166552,0.2477195,47.29,4.765,-377.048,0.0451374,0.45107,-0.8909672,-0.0259978,-178.148,26.919,172.12
458952,-0.0964738,0.8766093,0.1335473,-0.4521218,-70.111,-3.256,5.022,0.0070294,0.6546247,0.7557407,0.0165239,-84.119,-7.154,-51.959,0.6831354,-0.6665943,0.166239,0.2476747,47.402,4.832,-377.058,0.0450387,0.4511099,-0.8909295,-0.0267595,-178.131,26.812,172.25
458960,-0.0962404,0.8766381,0.1336422,-0.4520877,-70.244,-3.231,5.01,0.0072324,0.6545594,0.7557889,0.0168144,-84.196,-7.151,-51.85,0.6829917,-0.666834,0.1663748,0.247334,47.526,4.622,-377.154,0.0448962,0.4511185,-0.8909391,-0.0265307,-178.342,26.756,172.283
458968,-0.0962813,0.8767931,0.1330117,-0.4519642,-70.103,-3.248,5.016,0.0073906,0.6545378,0.7558048,0.0168731,-84.181,-7.179,-51.864,0.6829171,-0.6667779,0.1667333,0.2474498,47.404,4.599,-377.148,0.0451307,0.4507982,-0.891096,-0.0263083,-178.272,26.824,172.125
458976,-0.0961405,0.87665,0.1333243,-0.4521796,-70.041,-3.237,5.029,0.0078041,0.6546538,0.7557209,0.0159163,-84.087,-7.235,-51.927,0.6835605,-0.6659123,0.1669649,0.2478477,47.239,4.762,-377.052,0.0458905,0.4503397,-0.8913128,-0.0254876,-177.951,27.252,172.028
458984,-0.0961358,0.8765052,0.1335709,-0.4523886,-69.968,-3.266,5.03,0.0078956,0.6546391,0.7557454,0.0153025,-84.049,-7.32,-51.951,0.6839521,-0.665464,0.1668581,0.2480434,47.208,4.877,-377.059,0.0462861,0.4501814,-0.8913937,-0.0247287,-177.789,27.423,171.998
458992,-0.0959823,0.8764227,0.1340145,-0.4524497,-70.102,-3.248,5.018,0.0078266,0.6541772,0.7561451,0.0153461,-84.161,-7.307,-51.933,0.6839499,-0.6656676,0.1665296,0.2477238,47.387,4.815,-377.116,0.0459257,0.4508138,-0.8910892,-0.0248566,-178.059,27.249,172.146
459000,-0.0959266,0.8763906,0.133993,-0.45253,-70.165,-3.216,4.969,0.0076139,0.6537128,0.7565483,0.0153733,-84.239,-7.258,-52.048,0.6838371,-0.6658817,0.1662606,0.2476404,47.448,4.882,-377.116,0.0458353,0.4512322,-0.8908665,-0.0254075,-178.15,27.126,172.171
459008,-0.0960384,0.8764788,0.133734,-0.4524122,-70.118,-3.161,4.962,0.007376,0.6538405,0.7564355,0.0156036,-84.213,-7.183,-52.1,0.683658,-0.6660703,0.1661387,0.2477096,47.456,4.951,-377.064,0.0458121,0.4513295,-0.8908021,-0.0259742,-178.149,27.068,172.135
459016,-0.0961096,0.8764931,0.1336204,-0.4524028,-70.174,-3.166,4.927,0.0071866,0.6537749,0.7564866,0.0159591,-84.291,-7.154,-52.087,0.6834135,-0.6664278,0.1659477,0.2475508,47.571,4.911,-377.107,0.045492,0.4514835,-0.890719,-0.0266967,-178.243,26.925,172.259
459024,-0.0955816,0.876496,0.1333965,-0.4525752,-70.313,-3.133,4.902,0.007375,0.6535321,0.7566935,0.0160098,-84.396,-7.128,-51.97,0.6834913,-0.6664212,0.1660325,0.2472967,47.644,4.786,-377.115,0.0455814,0.451252,-0.8908484,-0.0261379,-178.277,26.961,172.231
459032,-0.0956038,0.8765586,0.1333042,-0.4524765,-70.208,-3.118,4.925,0.0077276,0.6538055,0.7564571,0.0158549,-84.234,-7.097,-51.942,0.6836229,-0.6660712,0.1665668,0.2475166,47.471,4.75,-377.079,0.0459495,0.4507973,-0.8910763,-0.025562,-178.139,27.21,172.077
459040,-0.0957186,0.8765224,0.1332833,-0.4525285,-70.184,-3.2,4.93,0.0078357,0.6541021,0.7562034,0.0156679,-84.212,-7.124,-51.911,0.6837945,-0.6657748,0.1667018,0.2477489,47.402,4.793,-377.124,0.0459393,0.4505745,-0.8912025,-0.0251069,-178.07,27.316,172.106
459048,-0.0958236,0.876364,0.1339141,-0.4526267,-70.194,-3.227,4.901,0.0079405,0.6540077,0.7562901,0.015367,-84.201,-7.174,-51.956,0.6839713,-0.6656049,0.166651,0.2477514,47.395,4.818,-377.155,0.0460412,0.4505816,-0.891209,-0.0245536,-178.059,27.327,172.084
459056,-0.0958511,0.8763298,0.1341906,-0.4526052,-70.206,-3.192,4.845,0.0076943,0.6537827,0.7564868,0.0153882,-84.17,-7.08,-52.096,0.6839392,-0.665777,0.1663134,0.2476044,47.453,4.94,-377.057,0.0460249,0.450915,-0.8910365,-0.0247266,-178.048,27.224,172.004
459064,-0.0959039,0.8763826,0.1342336,-0.452479,-70.244,-3.125,4.889,0.007424,0.6536755,0.7565764,0.0156625,-84.173,-6.92,-52.116,0.6837598,-0.6660534,0.1660983,0.2475011,47.539,4.96,-376.97,0.0454593,0.4511728,-0.8909206,-0.0252395,-178.11,27.13,172.129
459072,-0.0962749,0.8764877,0.1337056,-0.452353,-70.211,-3.219,4.876,0.0070638,0.6539641,0.7563183,0.0162397,-84.186,-6.942,-52.052,0.6832679,-0.6664799,0.1661598,0.24767,47.491,4.872,-377.095,0.0450202,0.4510172,-0.8909988,-0.0260342,-178.127,26.921,172.264
459080,-0.0964351,0.8766034,0.1335697,-0.4521348,-70.25,-3.293,4.878,0.0070556,0.6541967,0.7561085,0.0166371,-84.234,-7.077,-52.036,0.6829227,-0.6667921,0.1664184,0.247608,47.435,4.748,-377.219,0.0450948,0.4508463,-0.8910783,-0.0261456,-178.209,26.791,172.153
459088,-0.0960426,0.8765658,0.1335172,-0.4523067,-70.255,-3.227,4.845,0.0074128,0.6541574,0.7561488,0.0161916,-84.229,-6.993,-52.071,0.6833243,-0.6663738,0.166544,0.2475418,47.453,4.792,-377.083,0.04555,0.4507461,-0.8911126,-0.0259124,-178.115,27.123,172.112
459096,-0.0958156,0.8766165,0.1330239,-0.4524019,-70.18,-3.259,4.874,0.0076374,0.6544858,0.7558673,0.01596,-84.058,-6.964,-52.004,0.6835584,-0.6659727,0.1668363,0.2477779,47.321,4.802,-377.037,0.0457561,0.4502201,-0.8913884,-0.0251962,-177.907,27.297,172.05
459104,-0.0958339,0.8764894,0.1335818,-0.45248,-70.177,-3.285,4.936,0.0079673,0.6547163,0.7556753,0.0154247,-84.028,-7.13,-51.94,0.6839051,-0.6655032,0.1670613,0.2479312,47.239,4.757,-377.125,0.0459247,0.4498095,-0.8916216,-0.023943,-177.791,27.45,172.062
459112,-0.0956232,0.8765315,0.1337292,-0.4523995,-70.204,-3.278,4.985,0.0082392,0.6546486,0.7557383,0.0150648,-84.021,-7.26,-51.972,0.6840892,-0.6652475,0.1673089,0.2479422,47.152,4.727,-377.123,0.0461737,0.449956,-0.8915447,-0.0235724,-177.833,27.568,171.986
459120,-0.0958069,0.8764785,0.1337996,-0.4524424,-70.143,-3.298,4.949,0.0080244,0.6546237,0.7557621,0.0150678,-83.996,-7.227,-52.068,0.6840768,-0.665303,0.1670562,0.2479981,47.159,4.862,-377.025,0.0458627,0.4503201,-0.8913659,-0.0239862,-177.834,27.518,172.047
459128,-0.0957203,0.8764639,0.1335209,-0.4525714,-70.128,-3.262,4.958,0.0077229,0.6546597,0.7557334,0.0151029,-84.057,-7.203,-52.06,0.6840689,-0.6654603,0.1665741,0.2479221,47.319,4.931,-376.99,0.0455511,0.4505053,-0.891284,-0.0241424,-177.838,27.406,172.185
459136,-0.095736,0.8765385,0.1334005,-0.4524591,-70.131,-3.255,4.965,0.0076201,0.6543949,0.7559573,0.0154216,-84.153,-7.29,-51.991,0.6838352,-0.665778,0.1665269,0.2477456,47.37,4.814,-377.128,0.0455121,0.4506943,-0.8911823,-0.0244416,-177.995,27.272,172.224
459144,-0.0959784,0.8766298,0.1335583,-0.4521841,-70.24,-3.252,4.967,0.0074364,0.654301,0.7560249,0.0161626,-84.211,-7.204,-51.952,0.6833361,-0.6663006,0.1666811,0.2476141,47.362,4.693,-377.149,0.0455401,0.4510348,-0.8909771,-0.0255621,-178.198,27.137,172.154
459152,-0.0958309,0.8766962,0.1331126,-0.4522181,-70.131,-3.201,4.931,0.0075607,0.6543704,0.7559666,0.0160244,-84.102,-7.094,-51.995,0.683421,-0.66612,0.1668624,0.2477436,47.278,4.739,-377.017,0.0458532,0.4508634,-0.8910332,-0.0260674,-178.041,27.317,172.113
459160,-0.0959846,0.8765706,0.1332212,-0.4523971,-70.121,-3.262,4.901,0.0075101,0.6545125,0.7558449,0.0159813,-84.114,-7.143,-51.956,0.6835154,-0.6660325,0.1666972,0.2478294,47.328,4.8,-377.029,0.0458172,0.4505189,-0.8912236,-0.0255726,-177.937,27.281,172.117
459168,-0.0957985,0.8764938,0.1332861,-0.4525661,-70.094,-3.27,4.858,0.007685,0.6543893,0.7559571,0.0156351,-84.098,-7.187,-51.956,0.683753,-0.6657961,0.1667215,0.247793,47.314,4.785,-377.066,0.0462162,0.4505833,-0.8911923,-0.0248005,-177.933,27.407,172.028
459176,-0.0960556,0.876512,0.1338224,-0.452318,-70.01,-3.229,4.931,0.0077853,0.6543768,0.7559677,0.015595,-84.003,-7.078,-51.964,0.6837853,-0.6656882,0.1669388,0.2478473,47.22,4.76,-376.997,0.0461259,0.4505194,-0.8912321,-0.0246985,-177.88,27.493,172.02
459184,-0.0964689,0.8766036,0.1339053,-0.452028,-69.953,-3.25,4.982,0.00755,0.6544266,0.755917,0.0160729,-83.898,-7.02,-51.969,0.6834074,-0.6660599,0.1668956,0.2479201,47.173,4.744,-376.971,0.0453097,0.4506087,-0.8912235,-0.0248887,-177.915,27.308,172.121
459192,-0.0963837,0.8764688,0.1339621,-0.4522906,-70.004,-3.255,4.87,0.0072445,0.6542343,0.7560894,0.0159327,-84.069,-7.097,-52.033,0.6834843,-0.6661529,0.1663473,0.2478268,47.339,4.873,-377.053,0.0456181,0.4510739,-0.8909634,-0.0252105,-178.02,27.175,172.122
459200,-0.0960131,0.8763877,0.1338864,-0.452549,-70.113,-3.211,4.825,0.0071889,0.6538867,0.7563938,0.0157783,-84.187,-7.121,-52.072,0.6836168,-0.6661997,0.1660036,0.247566,47.492,4.909,-377.029,0.0460103,0.4513676,-0.8907824,-0.0256324,-178.07,27.167,172.108
459208,-0.0962221,0.8765084,0.1340867,-0.4522113,-70.147,-3.132,4.902,0.0070988,0.6537785,0.7564766,0.016322,-84.143,-6.937,-52.039,0.6832921,-0.6665547,0.1660832,0.2474534,47.517,4.83,-376.967,0.0456866,0.4514617,-0.890729,-0.0264008,-178.153,27.087,172.141
459216,-0.0966638,0.876633,0.1339244,-0.4519237,-70.16,-3.19,5.005,0.0069722,0.6539499,0.7563133,0.0170619,-84.1,-6.887,-51.898,0.6827586,-0.6670204,0.1663271,0.2475073,47.466,4.635,-377.01,0.0451216,0.4511555,-0.8909104,-0.0264848,-178.192,26.907,172.205
459224,-0.0962569,0.8765172,0.1338325,-0.4522622,-70.187,-3.188,4.928,0.0071821,0.6539979,0.7562872,0.0162755,-84.141,-6.959,-51.976,0.6832812,-0.6664119,0.1663594,0.2476823,47.428,4.772,-377.027,0.0458478,0.4508539,-0.8910465,-0.0257853,-178.014,27.138,172.103
459232,-0.0960099,0.8765208,0.1338866,-0.4522917,-70.156,-3.142,4.961,0.0075774,0.6540403,0.7562552,0.0158754,-84.074,-7.009,-51.988,0.6836382,-0.6659911,0.1665815,0.2476797,47.379,4.795,-377.009,0.0460776,0.4509114,-0.8910082,-0.0256947,-178.031,27.308,172.086
459240,-0.0962259,0.8765349,0.1340907,-0.452158,-70.145,-3.191,5.018,0.0076311,0.6541571,0.7561503,0.0160273,-84.017,-6.979,-51.931,0.6835776,-0.6660082,0.166687,0.2477301,47.349,4.757,-377.014,0.0455723,0.4507937,-0.8911132,-0.0250093,-178.056,27.281,172.131
459248,-0.0964476,0.8766194,0.1339347,-0.4519932,-70.056,-3.239,5.062,0.007534,0.6543723,0.7559611,0.0162143,-83.899,-7.027,-51.857,0.6833912,-0.6661081,0.1668284,0.2478804,47.234,4.691,-377.015,0.0452128,0.4503533,-0.8913686,-0.0244892,-177.898,27.212,172.155
459256,-0.0964391,0.8765975,0.1341779,-0.4519652,-70.138,-3.209,5.024,0.0074081,0.6540293,0.7562592,0.016213,-83.986,-7.067,-51.965,0.6833019,-0.666293,0.1666543,0.2477468,47.287,4.731,-377.053,0.0452245,0.4510463,-0.8909971,-0.0252219,-178.088,27.138,172.169
459264,-0.0965384,0.8765834,0.1342159,-0.4519602,-70.1,-3.182,4.962,0.0072604,0.6540674,0.7562232,0.0164218,-84.05,-7.006,-52.002,0.6832281,-0.66643,0.1665499,0.2476523,47.333,4.788,-377.035,0.045294,0.4513618,-0.8908119,-0.0259817,-178.198,27.096,172.134
459272,-0.0969834,0.8766085,0.1341595,-0.451833,-70.16,-3.196,4.974,0.0067717,0.6539829,0.7562869,0.0170477,-84.121,-6.89,-52.035,0.6827655,-0.6670286,0.1661498,0.2475851,47.481,4.826,-377.052,0.0445617,0.4513569,-0.8908387,-0.0264112,-178.266,26.765,172.222
459280,-0.0968465,0.8767432,0.1337209,-0.4517309,-70.197,-3.257,5.038,0.0069269,0.6541102,0.7561711,0.0172405,-84.124,-6.97,-51.939,0.6826323,-0.6671136,0.1663882,0.2475632,47.447,4.684,-377.165,0.0444131,0.4510347,-0.8910031,-0.0266215,-178.296,26.67,172.311
